player_id,name,player_club,age,position,goalkeeper_or_not,market_value,nationality,player_height,player_agent,strong_foot,contract_value_time,appearances,PPG,goals,assists,own_goals,substitutions_on,substitutions_off,yellow_cards,second_yellow_cards,red_cards,penalty_goals,minutes_per_goal,minutes_played,goals_conceded,clean_sheet,crawl_timestamp,source
193859,Patrick Erras,Holstein Kiel,30.0,Defensive Midfield,0,1000.0,Germany,1.96,None,right,2026.0,12.0,0.58,1.0,0,0,0,3.0,2.0,0,0,0,968.0,968.0,0.0,0.0,1748219610630,https://www.transfermarkt.com/patrick-erras/profil/spieler/193859
160344,Leonardo Mancuso,Mantova,33.0,Centre-Forward,0,500.0,Italy,1.82,None,right,2026.0,40.0,1.18,10.0,2.0,0,10.0,24.0,3.0,0,0,2.0,243.0,2.431,0.0,0.0,1748219613724,https://www.transfermarkt.com/leonardo-mancuso/profil/spieler/160344
244997,Arne Sicker,SV Elversberg,28.0,Left-Back,0,300.0,Germany,1.84,DC International ...,left,2025.0,8.0,2.25,0.0,0,0,7.0,1.0,0.0,0,0,0,0.0,146.0,0.0,0.0,1748219640773,https://www.transfermarkt.com/arne-sicker/profil/spieler/244997
364132,Flavio Bianchi,Brescia,25.0,Centre-Forward,0,500.0,Italy,1.78,None,right,2026.0,24.0,1.0,4.0,0,0,19.0,5.0,2.0,0,0,0,156.0,623.0,0.0,0.0,1748219653162,https://www.transfermarkt.com/flavio-bianchi/profil/spieler/364132
193867,Liam Henderson,FC Empoli,29.0,Central Midfield,0,1800.0,Scotland,1.83,None,right,2025.0,41.0,1.05,0.0,6.0,0,10.0,21.0,11.0,0,0,0,0.0,2.713,0.0,0.0,1748219655594,https://www.transfermarkt.com/liam-henderson/profil/spieler/193867
813137,Niccolò Pisilli,AS Roma,20.0,Central Midfield,0,12000.0,Italy,1.8,None,right,2029.0,41.0,1.83,3.0,1.0,0,23.0,11.0,8.0,0,0,0,645.0,1.934,0.0,0.0,1748219680962,https://www.transfermarkt.com/niccolo-pisilli/profil/spieler/813137
683812,John Tolkin,Holstein Kiel,22.0,Left-Back,0,3000.0,United States,1.7,YMU Management Ltd.,left,-,11.0,0.91,0.0,2.0,0,2.0,4.0,0.0,0,0,0,0.0,739.0,0.0,0.0,1748219682970,https://www.transfermarkt.com/john-tolkin/profil/spieler/683812
700405,Ollie Tanner,Cardiff,23.0,Right Midfield,0,1500.0,England,1.77,None,left,2027.0,31.0,1.16,2.0,3.0,0,15.0,12.0,1.0,0,0,0,754.0,1.507,0.0,0.0,1748219684999,https://www.transfermarkt.com/ollie-tanner/profil/spieler/700405
240129,Tommaso Biasci,Catanzaro,30.0,Second Striker,0,800.0,Italy,1.82,None,right,2026.0,35.0,1.29,6.0,2.0,0,12.0,23.0,1.0,0,1.0,0,294.0,1.762,0.0,0.0,1748219687340,https://www.transfermarkt.com/tommaso-biasci/profil/spieler/240129
1067659,Boris Mamuzah Lum,Hertha BSC II,17.0,Defensive Midfield,0,500.0,Germany,1.73,None,both,2026.0,20.0,1.85,2.0,0,0,3.0,7.0,3.0,0,0,1.0,683.0,1.366,0.0,0.0,1748219699993,https://www.transfermarkt.com/boris-mamuzah-lum/profil/spieler/1067659
660342,Gabriel Charpentier,Parma,26.0,Centre-Forward,0,1600.0,Congo,1.88,None,right,2026.0,10.0,1.0,1.0,3.0,0,10.0,0.0,1.0,0,0,0,264.0,264.0,0.0,0.0,1748219711752,https://www.transfermarkt.com/gabriel-charpentier/profil/spieler/660342
407098,Jakub Kaminski,VfL Wolfsburg,22.0,Left Winger,0,6000.0,Poland,1.79,BMG-SPORT,right,2027.0,26.0,1.27,0.0,5.0,1.0,13.0,4.0,2.0,0,0,0,0.0,1.26,0.0,0.0,1748219723925,https://www.transfermarkt.com/jakub-kaminski/profil/spieler/407098
626724,João Pedro,Brighton,23.0,Centre-Forward,0,50000.0,Brazil,1.88,Promanager,right,2028.0,30.0,1.53,10.0,7.0,0,6.0,10.0,4.0,0,1.0,5.0,214.0,2.136,0.0,0.0,1748219735941,https://www.transfermarkt.com/joao-pedro/profil/spieler/626724
746712,Pietro Comuzzo,Fiorentina,20.0,Centre-Back,0,25000.0,Italy,1.85,None,right,2029.0,44.0,1.82,1.0,0,0,11.0,8.0,6.0,1.0,0,0,3.052,3.052,0.0,0.0,1748219760447,https://www.transfermarkt.com/pietro-comuzzo/profil/spieler/746712
661212,Mathias Løvik,Parma,21.0,Left-Back,0,5000.0,Norway,1.83,Solbakken / Player ...,"Jan 8, 2025",2029.0,17.0,0.88,0.0,1.0,0,7.0,1.0,1.0,0,0,0,0.0,1.008,0.0,0.0,1748219761997,https://www.transfermarkt.com/mathias-lovik/profil/spieler/661212
448258,Josha Vagnoman,VfB Stuttgart,24.0,Right-Back,0,12000.0,Germany,1.9,FTC,right,2026.0,35.0,1.71,2.0,3.0,1.0,8.0,12.0,5.0,0,0,0,1.238,2.475,0.0,0.0,1748219764077,https://www.transfermarkt.com/josha-vagnoman/profil/spieler/448258
703475,Malachi Boateng,Plymouth,22.0,Defensive Midfield,0,450.0,England,1.82,None,right,2028.0,37.0,0.86,0.0,2.0,0,14.0,7.0,2.0,0,0,0,0.0,2.127,0.0,0.0,1748219789609,https://www.transfermarkt.com/malachi-boateng/profil/spieler/703475
146310,Wataru Endo,Liverpool,32.0,Defensive Midfield,0,10000.0,Japan,1.78,None,right,2027.0,32.0,2.31,0.0,0,0,25.0,4.0,1.0,0,0,0,0.0,865.0,0.0,0.0,1748219791463,https://www.transfermarkt.com/wataru-endo/profil/spieler/146310
331779,Kristian Pedersen,Swansea,30.0,Left-Back,0,800.0,Denmark,1.89,BTAM,left,2025.0,2.0,1.5,0.0,0,0,0,0.0,1.0,0,0,0,0.0,180.0,0.0,0.0,1748219803659,https://www.transfermarkt.com/kristian-pedersen/profil/spieler/331779
727538,Aaron Keller,SSV Ulm 1846,21.0,Left Winger,0,800.0,Switzerland,1.81,WINS,right,2025.0,28.0,0.79,4.0,1.0,0,4.0,11.0,3.0,0,0,0,499.0,1.997,0.0,0.0,1748219827932,https://www.transfermarkt.com/aaron-keller/profil/spieler/727538
289592,Orel Mangala,Everton,27.0,Defensive Midfield,0,20000.0,Belgium,1.78,M-Soccermanagement,right,2025.0,22.0,1.18,1.0,0,0,5.0,6.0,2.0,0,0,0,1.508,1.508,0.0,0.0,1748219830070,https://www.transfermarkt.com/orel-mangala/profil/spieler/289592
982267,Ibrahim Sulemana,Atalanta BC,22.0,Defensive Midfield,0,6000.0,Ghana,1.8,None,right,2028.0,10.0,2.5,2.0,0,0,7.0,3.0,1.0,0,0,0,154.0,308.0,0.0,0.0,1748219832448,https://www.transfermarkt.com/ibrahim-sulemana/profil/spieler/982267
616628,Giorgio Cittadini,Frosinone,23.0,Centre-Back,0,1000.0,Italy,1.93,None,right,2025.0,5.0,1.0,0.0,0,0,3.0,2.0,1.0,0,0,0,0.0,207.0,0.0,0.0,1748219834230,https://www.transfermarkt.com/giorgio-cittadini/profil/spieler/616628
225657,Philipp Lienhart,SC Freiburg,28.0,Centre-Back,0,15000.0,Austria,1.89,YOU FIRST,right,-,35.0,1.66,1.0,0,0,2.0,3.0,5.0,0,0,0,2.966,2.966,0.0,0.0,1748219837161,https://www.transfermarkt.com/philipp-lienhart/profil/spieler/225657
198128,Manuel Marras,Reggiana,31.0,Right Winger,0,400.0,Italy,1.68,None,left,2026.0,28.0,1.25,0.0,2.0,0,9.0,11.0,8.0,0,1.0,0,0.0,1.701,0.0,0.0,1748219869790,https://www.transfermarkt.com/manuel-marras/profil/spieler/198128
825073,Leon Opitz,Werder Bremen,20.0,Attacking Midfield,0,600.0,Germany,1.83,None,left,-,26.0,1.77,16.0,12.0,0,5.0,6.0,3.0,0,0,0,113.0,1.809,0.0,0.0,1748219880920,https://www.transfermarkt.com/leon-opitz/profil/spieler/825073
568005,Jeremy Sarmiento,Burnley,22.0,Left Winger,0,7000.0,Ecuador,1.78,None,right,2025.0,39.0,2.23,5.0,0,0,25.0,13.0,4.0,0,0,0,278.0,1.392,0.0,0.0,1748219883137,https://www.transfermarkt.com/jeremy-sarmiento/profil/spieler/568005
393512,Felix Agu,Werder Bremen,25.0,Left-Back,0,6000.0,Germany,1.8,None,right,2027.0,25.0,1.68,3.0,1.0,1.0,3.0,13.0,1.0,0,0,0,617.0,1.852,0.0,0.0,1748219884810,https://www.transfermarkt.com/felix-agu/profil/spieler/393512
181778,Emerson,West Ham,30.0,Left-Back,0,12000.0,Italy,1.76,Bertolucci Sports,left,2026.0,32.0,1.22,2.0,1.0,0,6.0,19.0,5.0,0,0,0,1.071,2.141,0.0,0.0,1748219886400,https://www.transfermarkt.com/emerson/profil/spieler/181778
133179,Marten de Roon,Atalanta BC,34.0,Defensive Midfield,0,7000.0,Netherlands,1.85,SEG,right,2026.0,50.0,1.78,4.0,5.0,0,2.0,3.0,8.0,0,0,0,1.073,4.292,0.0,0.0,1748219888351,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179
515964,Maximilian Dietz,Greuther Fürth,23.0,Centre-Back,0,2500.0,United States,1.89,ROOF,right,2027.0,28.0,1.07,0.0,1.0,0,3.0,2.0,6.0,1.0,0,0,0.0,2.322,0.0,0.0,1748219912447,https://www.transfermarkt.com/maximilian-dietz/profil/spieler/515964
191829,Dimitrios Goutas,Cardiff,31.0,Centre-Back,0,2000.0,Greece,1.89,Prosport ...,right,2025.0,36.0,0.92,1.0,1.0,0,1.0,4.0,3.0,0,1.0,0,3.102,3.102,0.0,0.0,1748219924499,https://www.transfermarkt.com/dimitrios-goutas/profil/spieler/191829
624548,Salva Ferrer,Spezia Calcio,27.0,Right-Back,0,400.0,Spain,1.84,Goal Management,right,2025.0,1.0,3.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,8.0,0.0,0.0,1748219926281,https://www.transfermarkt.com/salva-ferrer/profil/spieler/624548
878160,Reuell Walters,Luton,20.0,Right-Back,0,4000.0,England,1.86,None,right,-,17.0,0.35,0.0,0,0,3.0,5.0,3.0,0,0,0,0.0,1.251,0.0,0.0,1748219951426,https://www.transfermarkt.com/reuell-walters/profil/spieler/878160
264514,Luca Vido,Reggiana,28.0,Centre-Forward,0,500.0,Italy,1.82,None,right,2025.0,29.0,0.9,6.0,2.0,0,20.0,8.0,4.0,0,0,1.0,168.0,1.005,0.0,0.0,1748219953191,https://www.transfermarkt.com/luca-vido/profil/spieler/264514
111195,Joël Veltman,Brighton,33.0,Right-Back,0,7000.0,Netherlands,1.84,None,right,2026.0,24.0,1.83,0.0,2.0,0,3.0,6.0,6.0,0,0,0,0.0,1.889,0.0,0.0,1748219955134,https://www.transfermarkt.com/joel-veltman/profil/spieler/111195
345760,David Turnbull,Cardiff,25.0,Central Midfield,0,3500.0,Scotland,1.85,None,right,2027.0,19.0,1.11,1.0,0,0,9.0,7.0,2.0,0,0,0,825.0,825.0,0.0,0.0,1748219978437,https://www.transfermarkt.com/david-turnbull/profil/spieler/345760
351261,Jerry Yates,Derby,28.0,Centre-Forward,0,2800.0,England,1.75,None,right,2025.0,43.0,1.09,10.0,4.0,0,2.0,24.0,1.0,0,0,1.0,353.0,3.528,0.0,0.0,1748220001057,https://www.transfermarkt.com/jerry-yates/profil/spieler/351261
810100,Taylan Bulut,FC Schalke 04,19.0,Right-Back,0,5000.0,Germany,1.88,None,right,2029.0,29.0,1.38,1.0,1.0,0,1.0,5.0,4.0,0,0,0,2.45,2.45,0.0,0.0,1748220003116,https://www.transfermarkt.com/taylan-bulut/profil/spieler/810100
280553,Anton Donkor,FC Schalke 04,27.0,Left-Back,0,600.0,Germany,1.86,None,both,2027.0,28.0,1.21,0.0,1.0,0,21.0,4.0,4.0,0,0,0,0.0,877.0,0.0,0.0,1748220005927,https://www.transfermarkt.com/anton-donkor/profil/spieler/280553
503990,Nathan Wood,Southampton,22.0,Centre-Back,0,3800.0,England,1.88,None,right,2028.0,16.0,0.63,0.0,0,0,3.0,3.0,3.0,0,0,0,0.0,1.149,0.0,0.0,1748220008739,https://www.transfermarkt.com/nathan-wood/profil/spieler/503990
210178,Pablo Marí,Fiorentina,31.0,Centre-Back,0,3500.0,Spain,1.93,AC Talent,left,2027.0,34.0,1.24,0.0,0,0,2.0,1.0,4.0,1.0,0,0,0.0,2.891,0.0,0.0,1748220020681,https://www.transfermarkt.com/pablo-mari/profil/spieler/210178
512354,Malcolm Ebiowei,Crystal Palace,21.0,Right Winger,0,1200.0,England,1.85,None,left,2027.0,8.0,1.25,0.0,1.0,0,6.0,2.0,1.0,0,0,0,0.0,258.0,0.0,0.0,1748220044475,https://www.transfermarkt.com/malcolm-ebiowei/profil/spieler/512354
518505,Jamie Leweling,VfB Stuttgart,24.0,Right Winger,0,20000.0,Germany,1.85,None,both,2029.0,37.0,1.57,5.0,4.0,0,8.0,25.0,4.0,0,0,0,458.0,2.29,0.0,0.0,1748220046990,https://www.transfermarkt.com/jamie-leweling/profil/spieler/518505
581672,Samuel Iling-Junior,Middlesbrough,21.0,Left Winger,0,11000.0,England,1.82,None,left,2025.0,32.0,1.25,3.0,2.0,0,17.0,7.0,3.0,0,0,0,535.0,1.606,0.0,0.0,1748220096763,https://www.transfermarkt.com/samuel-iling-junior/profil/spieler/581672
731467,Simone Giorgeschi,Spezia Calcio,20.0,Centre-Back,0,200.0,Italy,1.89,None,left,2027.0,2.0,2.0,0.0,0,0,2.0,0.0,0.0,0,0,0,0.0,14.0,0.0,0.0,1748220098788,https://www.transfermarkt.com/simone-giorgeschi/profil/spieler/731467
236966,Adam Dzwigala,FC St. Pauli,29.0,Centre-Back,0,600.0,Poland,1.85,None,right,-,17.0,1.0,1.0,0,0,15.0,2.0,2.0,0,1.0,0,412.0,412.0,0.0,0.0,1748220100949,https://www.transfermarkt.com/adam-dzwigala/profil/spieler/236966
54846,Fabian Holland,Darmstadt 98,34.0,Left-Back,0,200.0,Germany,1.72,None,left,-,,,,,,2.0,,,,,,,,0.0,0.0,1748220102481,https://www.transfermarkt.com/fabian-holland/profil/spieler/54846
704191,Andrea Cecchetto,Cittadella,22.0,Centre-Back,0,50.0,Italy,1.8,None,right,-,4.0,0.75,0.0,0,0,2.0,2.0,1.0,0,0,0,0.0,161.0,0.0,0.0,1748220104855,https://www.transfermarkt.com/andrea-cecchetto/profil/spieler/704191
378710,Richarlison,Tottenham,28.0,Centre-Forward,0,25000.0,Brazil,1.84,None,right,2027.0,24.0,1.5,5.0,2.0,0,13.0,11.0,3.0,0,0,1.0,188.0,942.0,0.0,0.0,1748220118565,https://www.transfermarkt.com/richarlison/profil/spieler/378710
392775,Ryan Sessegnon,Fulham,25.0,Left-Back,0,9000.0,England,1.78,Unique Sports Group,left,2026.0,22.0,1.68,4.0,4.0,0,11.0,6.0,1.0,0,0,0,243.0,972.0,0.0,0.0,1748220121432,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775
595652,Peter Kioso,Oxford United,25.0,Right-Back,0,700.0,DR Congo,1.83,Refuel Performance ...,right,-,33.0,1.06,0.0,1.0,0,5.0,10.0,5.0,0,0,0,0.0,2.507,0.0,0.0,1748220123381,https://www.transfermarkt.com/peter-kioso/profil/spieler/595652
237658,Michel Aebischer,Bologna,28.0,Central Midfield,0,10000.0,Switzerland,1.83,Wasserman,right,2027.0,16.0,1.38,0.0,0,0,7.0,7.0,3.0,0,0,0,0.0,759.0,0.0,0.0,1748220124925,https://www.transfermarkt.com/michel-aebischer/profil/spieler/237658
980576,Amine Salama,Torino,24.0,Centre-Forward,0,1800.0,France,1.92,None,right,2025.0,19.0,1.47,0.0,0,0,16.0,3.0,0.0,0,0,0,0.0,459.0,0.0,0.0,1748220149075,https://www.transfermarkt.com/amine-salama/profil/spieler/980576
538569,Tommaso Milanese,Carrarese,22.0,Central Midfield,0,750.0,Italy,1.73,None,right,2025.0,14.0,1.5,0.0,0,0,9.0,5.0,0.0,0,0,0,0.0,488.0,0.0,0.0,1748220151215,https://www.transfermarkt.com/tommaso-milanese/profil/spieler/538569
148367,Christian Nørgaard,Brentford,31.0,Defensive Midfield,0,12000.0,Denmark,1.87,None,right,2027.0,35.0,1.63,6.0,4.0,0,0,12.0,9.0,0,1.0,0,482.0,2.893,0.0,0.0,1748220154009,https://www.transfermarkt.com/christian-norgaard/profil/spieler/148367
1011139,Jaden Dixon,Stoke U21,18.0,Centre-Back,0,300.0,England,1.88,None,"Jun 30, 2027",2027.0,21.0,1.33,0.0,2.0,0,2.0,0.0,2.0,1.0,1.0,0,0.0,1.642,0.0,0.0,1748220166633,https://www.transfermarkt.com/jaden-dixon/profil/spieler/1011139
344069,Anton Stach,TSG Hoffenheim,26.0,Defensive Midfield,0,14000.0,Germany,1.94,ROOF,right,2027.0,39.0,1.08,2.0,2.0,0,1.0,9.0,10.0,0,0,0,1.693,3.386,0.0,0.0,1748220168533,https://www.transfermarkt.com/anton-stach/profil/spieler/344069
731491,Franco Carboni,Venezia,22.0,Left-Back,0,1000.0,Argentina,1.9,GR Sports,left,2025.0,8.0,0.63,0.0,1.0,0,5.0,3.0,2.0,0,0,0,0.0,223.0,0.0,0.0,1748220170916,https://www.transfermarkt.com/franco-carboni/profil/spieler/731491
243028,Jan Bednarek,Southampton,29.0,Centre-Back,0,11000.0,Poland,1.89,Fabryka Futbolu,right,2027.0,34.0,0.5,2.0,0,0,0,7.0,7.0,0,0,0,1.432,2.863,0.0,0.0,1748220173299,https://www.transfermarkt.com/jan-bednarek/profil/spieler/243028
312819,Silvere Ganvoula,Monza,28.0,Centre-Forward,0,2000.0,Congo,1.91,None,right,2026.0,36.0,0.94,6.0,1.0,0,13.0,18.0,6.0,0,0,0,330.0,1.979,0.0,0.0,1748220195664,https://www.transfermarkt.com/silvere-ganvoula/profil/spieler/312819
390719,Oliver Urso,Reggiana,26.0,Central Midfield,0,150.0,Denmark,1.81,None,left,2027.0,7.0,0.57,0.0,0,0,7.0,0.0,0.0,0,0,0,0.0,128.0,0.0,0.0,1748220207487,https://www.transfermarkt.com/oliver-urso/profil/spieler/390719
425834,Paul Stock,SV Elversberg,28.0,Attacking Midfield,0,600.0,Germany,1.88,MK Sport Consulting,right,2025.0,22.0,1.68,1.0,3.0,0,19.0,3.0,1.0,0,0,0,339.0,339.0,0.0,0.0,1748220209274,https://www.transfermarkt.com/paul-stock/profil/spieler/425834
667521,Cian Ashford,Cardiff,20.0,Attacking Midfield,0,1000.0,Wales,1.79,None,both,2027.0,32.0,0.91,3.0,3.0,0,12.0,15.0,0.0,0,0,0,597.0,1.791,0.0,0.0,1748220211314,https://www.transfermarkt.com/cian-ashford/profil/spieler/667521
434207,Aaron Connolly,Millwall,25.0,Centre-Forward,0,2500.0,Ireland,1.74,None,right,2025.0,27.0,1.59,5.0,0,0,16.0,9.0,3.0,0,0,0,227.0,1.136,0.0,0.0,1748220237548,https://www.transfermarkt.com/aaron-connolly/profil/spieler/434207
613393,Gaetano Oristanio,Venezia,22.0,Attacking Midfield,0,6500.0,Italy,1.74,None,left,2029.0,37.0,0.76,3.0,3.0,0,8.0,25.0,3.0,0,0,0,777.0,2.332,0.0,0.0,1748220262154,https://www.transfermarkt.com/gaetano-oristanio/profil/spieler/613393
1058354,Matteo Palma,Udinese,17.0,Centre-Back,0,1000.0,Germany,1.94,None,right,2027.0,11.0,0.82,0.0,1.0,0,2.0,3.0,0.0,0,0,0,0.0,737.0,0.0,0.0,1748220264276,https://www.transfermarkt.com/matteo-palma/profil/spieler/1058354
460245,Moritz Jenz,1.FSV Mainz 05,26.0,Centre-Back,0,6000.0,Germany,1.9,Sports360 GmbH,right,2025.0,20.0,1.6,0.0,0,0,1.0,3.0,5.0,0,0,0,0.0,1.646,0.0,0.0,1748220265626,https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245
729097,Philipp Müller,Greuther Fürth,21.0,Defensive Midfield,0,800.0,Germany,1.81,None,both,2027.0,16.0,1.31,1.0,1.0,0,7.0,4.0,1.0,0,1.0,0,826.0,826.0,0.0,0.0,1748220267611,https://www.transfermarkt.com/philipp-muller/profil/spieler/729097
375885,Ibrahim Sangaré,Forest,27.0,Defensive Midfield,0,28000.0,Cote d'Ivoire,1.91,None,right,2028.0,17.0,1.47,0.0,3.0,0,8.0,8.0,4.0,0,0,0,0.0,770.0,0.0,0.0,1748220269347,https://www.transfermarkt.com/ibrahim-sangare/profil/spieler/375885
538964,Thijs Dallinga,Bologna,24.0,Centre-Forward,0,12000.0,Netherlands,1.9,AESIR,right,2028.0,43.0,1.63,7.0,3.0,0,25.0,12.0,1.0,0,0,0,260.0,1.823,0.0,0.0,1748220271278,https://www.transfermarkt.com/thijs-dallinga/profil/spieler/538964
509022,Federico Gatti,Juventus,26.0,Centre-Back,0,25000.0,Italy,1.9,None,right,2028.0,42.0,1.74,1.0,2.0,1.0,6.0,9.0,3.0,0,0,0,3.212,3.212,0.0,0.0,1748220340880,https://www.transfermarkt.com/federico-gatti/profil/spieler/509022
251302,Niklas Dorsch,Heidenheim,27.0,Defensive Midfield,0,3500.0,Germany,1.78,AVENT SPORTS ...,right,2028.0,31.0,1.06,3.0,2.0,0,6.0,21.0,6.0,0,1.0,0,606.0,1.817,0.0,0.0,1748220342141,https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302
312341,Luca Ravanelli,Cremonese,28.0,Centre-Back,0,1800.0,Italy,1.87,None,right,2025.0,30.0,1.8,1.0,1.0,0,2.0,4.0,3.0,0,0,0,2.453,2.453,0.0,0.0,1748220344295,https://www.transfermarkt.com/luca-ravanelli/profil/spieler/312341
606718,Toti,Wolves,26.0,Centre-Back,0,25000.0,Portugal,1.87,None,left,2029.0,34.0,1.38,0.0,1.0,0,2.0,3.0,7.0,0,0,0,0.0,2.853,0.0,0.0,1748220345519,https://www.transfermarkt.com/toti/profil/spieler/606718
107574,Jonas Meffert,Hamburger SV,30.0,Defensive Midfield,0,1000.0,Germany,1.86,Sports360 GmbH,right,2026.0,31.0,1.71,1.0,3.0,0,1.0,11.0,2.0,1.0,0,0,2.53,2.53,0.0,0.0,1748220357960,https://www.transfermarkt.com/jonas-meffert/profil/spieler/107574
883349,Kevin Zeroli,Monza,20.0,Central Midfield,0,3500.0,Italy,1.87,Rafaela Pimenta,right,2025.0,26.0,1.04,4.0,1.0,0,7.0,8.0,4.0,0,0,1.0,418.0,1.673,0.0,0.0,1748220370782,https://www.transfermarkt.com/kevin-zeroli/profil/spieler/883349
936237,Yu Hirakawa,Bristol City,24.0,Right Winger,0,900.0,Japan,1.72,None,right,2025.0,39.0,1.28,2.0,2.0,0,21.0,14.0,0.0,0,0,0,877.0,1.753,0.0,0.0,1748220382560,https://www.transfermarkt.com/yu-hirakawa/profil/spieler/936237
434116,Alexander Prass,TSG Hoffenheim,24.0,Left-Back,0,6500.0,Austria,1.8,YOU FIRST,left,2028.0,31.0,1.03,0.0,2.0,0,7.0,15.0,1.0,0,0,0,0.0,2.024,0.0,0.0,1748220384941,https://www.transfermarkt.com/alexander-prass/profil/spieler/434116
167480,Nicola Pavan,Cittadella,31.0,Centre-Back,0,500.0,Italy,1.86,None,right,-,28.0,1.07,0.0,0,0,2.0,2.0,5.0,1.0,0,0,0.0,2.31,0.0,0.0,1748220398600,https://www.transfermarkt.com/nicola-pavan/profil/spieler/167480
584254,Maximilian Breunig,Heidenheim,24.0,Centre-Forward,0,2000.0,Germany,1.95,Robert Schneider,left,2027.0,22.0,1.18,5.0,1.0,0,16.0,6.0,0.0,0,0,1.0,135.0,677.0,0.0,0.0,1748220410419,https://www.transfermarkt.com/maximilian-breunig/profil/spieler/584254
43530,Adam Lallana,Southampton,37.0,Attacking Midfield,0,900.0,England,1.72,CAA Stellar,both,2025.0,18.0,0.89,0.0,2.0,0,12.0,6.0,4.0,0,0,0,0.0,436.0,0.0,0.0,1748220422738,https://www.transfermarkt.com/adam-lallana/profil/spieler/43530
381753,Ilia Gruev,Leeds,25.0,Defensive Midfield,0,5000.0,Bulgaria,1.85,feel soccer GmbH,left,2027.0,25.0,2.32,0.0,2.0,0,5.0,8.0,3.0,0,0,0,0.0,1.73,0.0,0.0,1748220424611,https://www.transfermarkt.com/ilia-gruev/profil/spieler/381753
564449,Million Manhoef,Stoke City,23.0,Right Winger,0,3500.0,Netherlands,1.79,SeiSei Football,left,2027.0,38.0,1.21,7.0,4.0,0,8.0,21.0,2.0,0,0,0,373.0,2.61,0.0,0.0,1748220437251,https://www.transfermarkt.com/million-manhoef/profil/spieler/564449
216872,Francesco Zampano,Venezia,31.0,Right-Back,0,1100.0,Italy,1.77,None,right,2025.0,25.0,0.72,1.0,2.0,0,7.0,7.0,5.0,0,0,0,1.731,1.731,0.0,0.0,1748220462884,https://www.transfermarkt.com/francesco-zampano/profil/spieler/216872
653186,Benedikt Bauer,Karlsruher SC,21.0,Left-Back,0,250.0,Germany,1.79,PRO Profil GmbH,both,-,14.0,2.21,1.0,3.0,0,1.0,4.0,0.0,0,0,0,1.096,1.096,0.0,0.0,1748220464985,https://www.transfermarkt.com/benedikt-bauer/profil/spieler/653186
800925,Oscar Schwartau,Norwich,19.0,Attacking Midfield,0,2200.0,Denmark,1.86,BTAM,right,2028.0,50.0,1.34,2.0,1.0,0,30.0,14.0,4.0,0,0,0,988.0,1.975,0.0,0.0,1748220466984,https://www.transfermarkt.com/oscar-schwartau/profil/spieler/800925
257462,Luka Jović,AC Milan,27.0,Centre-Forward,0,2500.0,Serbia,1.82,LIAN Sports Group,right,2025.0,17.0,1.35,4.0,0,0,9.0,8.0,1.0,0,0,0,173.0,693.0,0.0,0.0,1748220501131,https://www.transfermarkt.com/luka-jovic/profil/spieler/257462
246963,Carlton Morris,Luton,29.0,Centre-Forward,0,8000.0,England,1.85,CAA Stellar,right,-,43.0,1.09,8.0,3.0,0,4.0,18.0,10.0,0,0,2.0,413.0,3.301,0.0,0.0,1748220502952,https://www.transfermarkt.com/carlton-morris/profil/spieler/246963
908760,Cristian Shpendi,Cesena,22.0,Centre-Forward,0,6000.0,Albania,1.81,LIAN Sports Group,right,2028.0,38.0,1.63,13.0,1.0,0,4.0,23.0,3.0,0,0,5.0,213.0,2.765,0.0,0.0,1748220505111,https://www.transfermarkt.com/cristian-shpendi/profil/spieler/908760
342341,Leonardo Candellone,Juve Stabia,27.0,Centre-Forward,0,400.0,Italy,1.86,LEADERBROCK,right,2025.0,40.0,1.45,6.0,2.0,0,11.0,14.0,6.0,0,1.0,1.0,452.0,2.712,0.0,0.0,1748220506870,https://www.transfermarkt.com/leonardo-candellone/profil/spieler/342341
817688,Callum Doyle,Norwich,21.0,Centre-Back,0,15000.0,England,1.9,None,left,2025.0,43.0,1.21,1.0,7.0,0,4.0,5.0,11.0,0,0,0,3.548,3.548,0.0,0.0,1748220519842,https://www.transfermarkt.com/callum-doyle/profil/spieler/817688
581331,Liam Thompson,Derby,23.0,Defensive Midfield,0,500.0,England,1.73,None,right,2025.0,31.0,1.29,1.0,0,0,10.0,15.0,6.0,0,0,0,1.809,1.809,0.0,0.0,1748220532820,https://www.transfermarkt.com/liam-thompson/profil/spieler/581331
356640,Paul Will,Darmstadt 98,26.0,Defensive Midfield,0,500.0,Germany,1.85,CAA Stellar,left,-,5.0,0.8,0.0,1.0,0,0,0.0,2.0,0,0,0,0.0,450.0,0.0,0.0,1748220534931,https://www.transfermarkt.com/paul-will/profil/spieler/356640
258885,Max Lowe,Sheff Wed,28.0,Left-Back,0,2500.0,England,1.75,Wasserman,left,2026.0,37.0,1.41,0.0,0,0,3.0,6.0,2.0,0,0,0,0.0,2.987,0.0,0.0,1748220559501,https://www.transfermarkt.com/max-lowe/profil/spieler/258885
